ID,averageAge,sex,averageTime,averageRank,weightedAppearance,yearsOfParticipation,yearsSinceLastParticipation
14535,29.0,1,14021.0,720.0,3,1,8
14536,29.0,0,15095.0,1081.0,3,1,8
14537,29.0,1,8390.0,4.0,3,1,8
14538,44.0,1,11910.0,869.0,10,3,4
14539,41.0,0,18695.0,2234.0,3,1,8
14540,35.0,0,22408.0,2697.0,3,1,8
14541,28.0,1,11515.0,105.0,3,1,8
14542,22.0,0,13336.0,491.0,3,1,8
14543,28.0,0,16562.0,1616.0,3,1,8
14544,50.0,1,17691.0,2008.0,3,1,8
14545,37.0,1,16720.0,1689.0,3,1,8
14546,40.0,1,15220.0,1139.0,3,1,8
14547,44.0,0,18867.0,2274.0,3,1,8
14548,35.0,0,19291.0,2348.0,3,1,8
14549,35.0,1,18861.0,2272.0,3,1,8
14550,24.0,1,18223.0,2149.0,3,1,8
14551,39.0,1,18397.0,2180.0,3,1,8
14552,41.0,1,15724.0,1254.0,6,2,7
14553,31.0,1,12504.0,242.0,3,1,8
14554,42.0,1,13646.0,580.0,3,1,8
14555,35.0,1,14934.0,948.0,6,2,7
14556,29.0,0,16027.0,1435.0,3,1,8
14557,35.0,1,18827.0,2270.0,6,2,7
14558,22.0,1,16929.0,1766.0,3,1,8
14559,33.0,1,16418.0,1566.0,3,1,8
14560,49.0,1,15207.0,1132.0,3,1,8
14561,36.0,0,13301.0,478.0,3,1,8
14562,44.0,0,13305.0,1147.0,16,5,4
14563,30.0,1,12497.0,287.0,9,3,6
14564,33.0,1,13371.0,497.0,3,1,8
14565,30.0,1,16762.0,1648.0,6,2,7
14566,38.0,0,20462.0,2530.0,3,1,8
14567,36.0,0,15788.0,1373.0,9,3,5
14568,40.0,0,17919.0,2070.0,3,1,8
14569,34.0,0,15692.0,1324.0,3,1,8
14570,38.0,1,12870.0,334.0,3,1,8
14571,32.0,1,13845.0,749.0,9,3,6
14572,26.0,1,15219.0,1136.0,3,1,8
14573,36.0,0,20426.0,2525.0,3,1,8
14574,41.0,1,14644.0,944.0,7,2,2
14575,35.0,0,21431.0,2629.0,3,1,8
14576,36.0,0,16850.0,1738.0,3,1,8
14577,41.0,1,13302.0,479.0,3,1,8
14578,49.0,1,14949.0,1029.0,3,1,8
14579,59.0,0,24431.0,2755.0,3,1,8
14580,39.0,1,15133.0,1100.0,3,1,8
14581,50.0,1,18796.0,2250.0,3,1,8
14582,35.0,0,18350.0,2174.0,3,1,8
14583,40.0,1,15891.0,1316.0,7,2,3
14584,32.0,1,19799.0,2438.0,3,1,8
14585,47.0,1,16433.0,1772.0,12,4,5
14586,50.0,0,19630.0,2406.0,3,1,8
14587,44.0,0,22802.0,2716.0,3,1,8
14588,33.0,1,12845.0,328.0,3,1,8
14589,39.0,0,26506.0,2767.0,3,1,8
14590,30.0,1,17017.0,1787.0,3,1,8
14591,53.0,1,14322.0,837.0,3,1,8
14592,33.0,0,13522.0,504.0,6,2,7
14593,55.0,0,20204.0,2498.0,3,1,8
14594,21.0,1,11708.0,131.0,7,2,3
14595,28.0,0,15578.0,1276.0,3,1,8
14596,27.0,1,14092.0,749.0,3,1,8
14597,43.0,1,14921.0,1004.0,10,3,3
14598,36.0,1,15225.0,1142.0,3,1,8
14599,22.0,1,17159.0,1841.0,3,1,8
14600,37.0,1,15692.0,1324.0,3,1,8
14601,38.0,1,14652.0,933.0,3,1,8
14602,46.0,0,16780.0,1708.0,3,1,8
14603,40.0,0,16589.0,1627.0,3,1,8
14604,32.0,1,11251.0,69.0,3,1,8
14605,26.0,0,21290.0,2618.0,3,1,8
14606,33.0,0,23876.0,2745.0,3,1,8
14607,30.0,1,12682.0,1353.0,10,3,4
14608,29.0,1,14398.0,862.0,3,1,8
14609,45.0,1,17315.0,1751.0,7,2,2
14610,28.0,1,14914.0,1013.0,3,1,8
14611,38.0,1,10481.0,32.0,6,2,5
14612,49.0,0,20525.0,2536.0,3,1,8
14613,35.0,1,13936.0,685.0,3,1,8
14614,47.0,0,17372.0,1913.0,3,1,8
14615,40.0,0,15104.0,1086.0,3,1,8
14616,23.0,0,13668.0,592.0,3,1,8
14617,57.0,1,18778.0,2246.0,3,1,8
14618,26.0,1,16362.0,1547.0,3,1,8
14619,42.0,1,11818.0,137.0,3,1,8
14620,36.0,1,12901.0,337.0,3,1,8
14621,33.0,1,15455.0,1228.0,3,1,8
14622,32.0,0,9662.0,578.0,7,2,4
14623,33.0,0,12927.0,344.0,3,1,8
14624,46.0,0,21590.0,2637.0,3,1,8
14625,35.0,1,21099.0,2603.0,3,1,8
14626,55.0,1,20720.0,2562.0,3,1,8
14627,39.0,1,17999.0,2097.0,3,1,8
14628,26.0,1,13777.0,628.0,3,1,8
14629,22.0,1,14731.0,956.0,3,1,8
14630,27.0,1,17031.0,1792.0,3,1,8
14631,29.0,0,15106.0,1088.0,3,1,8
14632,34.0,1,13051.0,384.0,3,1,8
14633,37.0,1,12808.0,323.0,3,1,8
14634,32.0,1,18705.0,2352.0,6,2,6
14635,43.0,0,19884.0,2455.0,3,1,8
14636,67.0,1,19934.0,2823.0,6,2,6
14637,44.0,1,16485.0,1589.0,3,1,8
14638,29.0,0,23564.0,2736.0,3,1,8
14639,29.0,1,18048.0,2109.0,3,1,8
14640,28.0,1,17307.0,1896.0,3,1,8
14641,50.0,1,13403.0,504.0,3,1,8
14642,35.0,1,11591.0,98.0,10,3,3
14643,41.0,1,11665.0,1568.0,10,3,4
14644,41.0,1,14264.0,816.0,3,1,8
14645,38.0,0,17088.0,1812.0,3,1,8
14646,39.0,0,17409.0,1929.0,3,1,8
14647,28.0,0,15007.0,1052.0,3,1,8
14648,26.0,1,13463.0,524.0,3,1,8
14649,33.0,1,12674.0,300.0,3,1,8
14650,37.0,0,16368.0,1550.0,3,1,8
14651,41.0,0,15058.0,1064.0,3,1,8
14652,37.0,1,12811.0,324.0,3,1,8
14653,21.0,0,14948.0,1028.0,3,1,8
14654,20.0,1,11248.0,68.0,3,1,8
14655,40.0,1,12541.0,253.0,3,1,8
14656,25.0,0,18634.0,2225.0,3,1,8
14657,39.0,0,19242.0,2337.0,3,1,8
14658,48.0,1,16105.0,1455.0,3,1,8
14659,31.0,1,13828.0,649.0,3,1,8
14660,49.0,1,10553.0,1559.0,7,2,4
14661,39.0,1,13950.0,728.0,6,2,5
14662,26.0,0,15147.0,1105.0,3,1,8
14663,25.0,1,11981.0,153.0,3,1,8
14664,31.0,1,20038.0,2480.0,3,1,8
14665,43.0,0,15097.0,1099.0,7,2,3
14666,28.0,1,16910.0,1762.0,3,1,8
14667,40.0,1,14104.0,754.0,3,1,8
14668,19.0,0,19244.0,2338.0,3,1,8
14669,47.0,0,14274.0,820.0,3,1,8
14670,51.0,0,17807.0,2041.0,3,1,8
14671,46.0,1,13001.0,371.0,3,1,8
14672,48.0,1,14820.0,1048.0,6,2,5
14673,37.0,1,16262.0,1509.0,3,1,8
14674,40.0,1,18437.0,2188.0,3,1,8
14675,38.0,1,13221.0,458.0,3,1,8
14676,29.0,0,17375.0,1915.0,3,1,8
14677,27.0,1,18554.0,2216.0,3,1,8
14678,35.0,1,14965.0,1037.0,3,1,8
14679,27.0,1,15447.0,1226.0,3,1,8
14680,34.0,0,20328.0,2513.0,3,1,8
14681,45.0,1,13913.0,680.0,3,1,8
14682,23.0,0,21871.0,2661.0,3,1,8
14683,43.0,1,14146.0,776.0,3,1,8
14684,58.0,1,19254.0,2340.0,3,1,8
14685,39.0,1,12829.0,327.0,3,1,8
14686,24.0,1,15678.0,1312.0,3,1,8
14687,23.0,0,15181.0,1123.0,3,1,8
14688,58.0,1,12975.0,362.0,3,1,8
14689,32.0,0,14582.0,913.0,3,1,8
14690,29.0,0,21806.0,2657.0,3,1,8
14691,20.0,0,13266.0,470.0,3,1,8
14692,41.0,0,17384.0,2195.0,6,2,6
14693,32.0,1,13792.0,633.0,3,1,8
14694,44.0,1,15177.0,1122.0,3,1,8
14695,44.0,1,11279.0,76.0,3,1,8
14696,39.0,1,18402.0,2181.0,3,1,8
14697,51.0,0,13372.0,498.0,3,1,8
14698,45.0,1,14124.0,762.0,3,1,8
14699,45.0,1,17964.0,2084.0,3,1,8
14700,30.0,1,17233.0,1862.0,3,1,8
14701,36.0,1,10151.0,14.0,6,2,7
14702,53.0,0,19051.0,2300.0,3,1,8
14703,52.0,0,23204.0,2729.0,3,1,8
14704,50.0,1,19185.0,2328.0,3,1,8
14705,36.0,1,13167.0,434.0,3,1,8
14706,55.0,0,13413.0,509.0,3,1,8
14707,33.0,1,18248.0,2154.0,3,1,8
14708,27.0,1,16850.0,1526.0,10,3,2
14709,51.0,1,16768.0,1703.0,3,1,8
14710,46.0,1,15189.0,1127.0,3,1,8
14711,37.0,0,17706.0,2009.0,3,1,8
14712,46.0,0,17905.0,2060.0,3,1,8
14713,25.0,1,15661.0,1300.0,3,1,8
14714,34.0,0,19494.0,2402.0,6,2,7
14715,46.0,0,20612.0,2544.0,3,1,8
14716,43.0,1,15991.0,1425.0,3,1,8
14717,42.0,0,17562.0,1985.0,3,1,8
14718,39.0,1,12588.0,272.0,3,1,8
14719,33.0,0,19701.0,2425.0,3,1,8
14720,48.0,0,17771.0,2277.0,16,5,3
14721,40.0,1,15754.0,1345.0,3,1,8
14722,39.0,1,13561.0,549.0,3,1,8
14723,39.0,0,14142.0,774.0,3,1,8
14724,62.0,1,9822.0,996.0,7,2,4
14725,35.0,1,9689.0,6.0,3,1,8
14726,47.0,1,15764.0,1352.0,3,1,8
14727,46.0,0,14227.0,806.0,3,1,8
14728,41.0,0,19123.0,2317.0,3,1,8
14729,39.0,1,14163.0,780.0,3,1,8
14730,48.0,1,16051.0,1443.0,3,1,8
14731,45.0,0,16624.0,1640.0,3,1,8
14732,21.0,0,16692.0,1673.0,3,1,8
14733,24.0,0,22717.0,2714.0,3,1,8
14734,34.0,1,17413.0,1935.0,3,1,8
14735,24.0,1,15458.0,1229.0,3,1,8
14736,50.0,1,18092.0,2379.0,16,5,3
14737,36.0,1,18819.0,2259.0,3,1,8
14738,32.0,0,22342.0,2691.0,3,1,8
14739,40.0,1,14353.0,848.0,3,1,8
14740,40.0,1,12651.0,293.0,3,1,8
14741,39.0,1,20683.0,2551.0,3,1,8
14742,48.0,0,22373.0,2695.0,3,1,8
14743,41.0,1,18279.0,2458.0,16,5,3
14744,51.0,1,14842.0,989.0,3,1,8
14745,43.0,0,17249.0,1876.0,3,1,8
14746,21.0,1,16677.0,1666.0,3,1,8
14747,33.0,0,15325.0,1203.0,16,5,3
14748,35.0,0,20590.0,2538.0,3,1,8
14749,45.0,1,16368.0,1550.0,3,1,8
14750,45.0,0,17798.0,2330.0,12,4,5
14751,44.0,0,18483.0,2202.0,3,1,8
14752,39.0,1,12614.0,282.0,3,1,8
14753,28.0,0,17906.0,2061.0,3,1,8
14754,48.0,1,17002.0,1783.0,3,1,8
14755,55.0,1,19201.0,2331.0,3,1,8
14756,25.0,1,13288.0,476.0,3,1,8
14757,27.0,0,17994.0,2243.0,9,3,6
14758,40.0,1,18491.0,2140.0,6,2,7
14759,36.0,1,13243.0,463.0,3,1,8
14760,27.0,1,16037.0,1438.0,3,1,8
14761,47.0,1,14546.0,906.0,3,1,8
14762,28.0,1,15207.0,1064.0,6,2,7
14763,18.0,1,17061.0,1802.0,3,1,8
14764,34.0,0,16877.0,1747.0,3,1,8
14765,37.0,1,18847.0,2268.0,3,1,8
14766,50.0,0,15268.0,1155.0,3,1,8
14767,28.0,1,11665.0,116.0,3,1,8
14768,37.0,0,19477.0,2375.0,3,1,8
14769,32.0,1,18688.0,2670.0,6,2,5
14770,35.0,1,16519.0,1670.0,7,2,3
14771,55.0,1,16688.0,1818.0,9,3,5
14772,39.0,0,17432.0,1944.0,3,1,8
14773,38.0,1,12823.0,326.0,3,1,8
14774,51.0,1,12959.0,353.0,3,1,8
14775,50.0,1,15873.0,1297.0,6,2,7
14776,49.0,0,16134.0,1461.0,3,1,8
14777,33.0,1,17738.0,2018.0,3,1,8
14778,33.0,0,14484.0,888.0,3,1,8
14779,38.0,1,12467.0,268.0,9,3,5
14780,35.0,0,16331.0,1534.0,3,1,8
14781,49.0,1,14251.0,811.0,3,1,8
14782,48.0,0,25239.0,2764.0,3,1,8
14783,47.0,1,17566.0,1986.0,3,1,8
14784,26.0,0,12457.0,232.0,3,1,8
14785,38.0,1,12687.0,256.0,6,2,7
14786,38.0,1,17986.0,2088.0,3,1,8
14787,29.0,0,14740.0,957.0,3,1,8
14788,39.0,0,23910.0,2747.0,3,1,8
14789,37.0,1,14451.0,786.0,6,2,7
14790,44.0,1,14141.0,773.0,3,1,8
14791,44.0,0,14074.0,738.0,3,1,8
14792,31.0,1,15680.0,1316.0,3,1,8
14793,36.0,1,17848.0,2052.0,3,1,8
14794,26.0,0,17550.0,2128.0,9,3,6
14795,43.0,1,16920.0,1763.0,3,1,8
14796,56.0,0,20310.0,2512.0,3,1,8
14797,34.0,0,13634.0,578.0,3,1,8
14798,39.0,0,20009.0,2491.0,6,2,7
14799,51.0,1,17203.0,1856.0,3,1,8
14800,51.0,1,12629.0,287.0,3,1,8
14801,46.0,0,14169.0,783.0,3,1,8
14802,58.0,0,20084.0,2486.0,3,1,8
14803,46.0,1,19844.0,2444.0,3,1,8
14804,39.0,1,18440.0,2162.0,6,2,7
14805,35.0,0,13825.0,647.0,3,1,8
14806,40.0,1,18471.0,2197.0,3,1,8
14807,40.0,1,20306.0,2511.0,3,1,8
14808,30.0,1,16785.0,1711.0,3,1,8
14809,32.0,1,19644.0,2413.0,3,1,8
14810,46.0,1,13284.0,474.0,3,1,8
14811,35.0,0,19386.0,2361.0,3,1,8
14812,28.0,1,13413.0,613.0,9,3,5
14813,33.0,1,21230.0,2615.0,3,1,8
14814,38.0,1,13795.0,2608.0,10,3,4
14815,23.0,1,12336.0,195.0,3,1,8
14816,34.0,1,12901.0,337.0,3,1,8
14817,35.0,0,15711.0,1479.0,6,2,6
14818,55.0,1,15606.0,1287.0,3,1,8
14819,31.0,0,17472.0,1961.0,3,1,8
14820,34.0,1,11146.0,2320.0,7,2,4
14821,63.0,1,14293.0,828.0,3,1,8
14822,50.0,1,13102.0,1327.0,16,5,4
14823,47.0,1,21236.0,2617.0,3,1,8
14824,41.0,1,13611.0,567.0,3,1,8
14825,26.0,0,19888.0,2458.0,3,1,8
14826,52.0,1,22111.0,2675.0,3,1,8
14827,31.0,0,21752.0,2651.0,3,1,8
14828,26.0,0,16922.0,1764.0,3,1,8
14829,34.0,0,17176.0,1846.0,3,1,8
14830,30.0,1,17566.0,1986.0,3,1,8
14831,48.0,1,16281.0,1518.0,3,1,8
14832,39.0,0,18210.0,2143.0,3,1,8
14833,26.0,1,19985.0,2471.0,3,1,8
14834,48.0,0,15712.0,1331.0,3,1,8
14835,26.0,0,19480.0,2377.0,3,1,8
14836,39.0,1,16342.0,1873.0,9,3,5
14837,35.0,0,15727.0,1334.0,3,1,8
14838,48.0,1,21303.0,2621.0,3,1,8
14839,38.0,1,11314.0,79.0,3,1,8
14840,48.0,1,13240.0,487.0,12,4,5
14841,39.0,1,12184.0,178.0,3,1,8
14842,25.0,1,15684.0,1319.0,3,1,8
14843,53.0,1,16107.0,1456.0,3,1,8
14844,55.0,1,21392.0,2628.0,3,1,8
14845,45.0,0,21142.0,2609.0,3,1,8
14846,49.0,0,19521.0,2389.0,3,1,8
14847,29.0,1,11607.0,109.0,6,2,7
14848,42.0,1,18299.0,2544.0,6,2,5
14849,52.0,0,18405.0,2183.0,3,1,8
14850,45.0,1,11026.0,54.0,3,1,8
14851,32.0,1,14342.0,842.0,3,1,8
14852,34.0,0,21895.0,2664.0,3,1,8
14853,54.0,1,19592.0,2398.0,3,1,8
14854,38.0,1,16017.0,1430.0,3,1,8
14855,49.0,1,20665.0,2548.0,3,1,8
14856,46.0,1,12204.0,180.0,3,1,8
14857,47.0,1,13148.0,426.0,3,1,8
14858,45.0,1,13164.0,431.0,3,1,8
14859,39.0,1,18236.0,2153.0,3,1,8
14860,53.0,1,15911.0,1407.0,3,1,8
14861,38.0,0,19942.0,2465.0,3,1,8
14862,25.0,1,12609.0,280.0,3,1,8
14863,49.0,0,16105.0,1388.0,6,2,7
14864,34.0,1,19383.0,2360.0,3,1,8
14865,30.0,0,13786.0,631.0,3,1,8
14866,27.0,1,15180.0,2071.0,7,2,4
14867,37.0,1,11729.0,124.0,3,1,8
14868,35.0,1,16519.0,1603.0,3,1,8
14869,62.0,1,17019.0,1788.0,3,1,8
14870,39.0,0,21139.0,2608.0,3,1,8
14871,34.0,1,14206.0,797.0,3,1,8
14872,35.0,1,15743.0,1342.0,3,1,8
14873,39.0,0,15777.0,1360.0,3,1,8
14874,29.0,1,11850.0,141.0,3,1,8
14875,28.0,1,17551.0,1769.0,7,2,2
14876,48.0,0,16769.0,1704.0,3,1,8
14877,34.0,1,16426.0,1569.0,3,1,8
14878,28.0,0,15691.0,1323.0,3,1,8
14879,33.0,0,14194.0,790.0,3,1,8
14880,31.0,1,12605.0,278.0,3,1,8
14881,46.0,0,17731.0,2015.0,3,1,8
14882,39.0,1,19185.0,2328.0,3,1,8
14883,46.0,1,13460.0,523.0,3,1,8
14884,34.0,1,14087.0,745.0,3,1,8
14885,52.0,0,23290.0,2733.0,3,1,8
14886,43.0,1,13433.0,519.0,3,1,8
14887,32.0,0,16259.0,1506.0,3,1,8
14888,29.0,1,14835.0,986.0,3,1,8
14889,43.0,1,16606.0,1632.0,3,1,8
14890,34.0,1,14331.0,839.0,3,1,8
14891,31.0,1,13038.0,380.0,3,1,8
14892,50.0,1,11253.0,92.0,6,2,6
14893,36.0,1,18089.0,2045.0,10,3,2
14894,32.0,0,13114.0,411.0,3,1,8
14895,41.0,0,17303.0,1894.0,3,1,8
14896,36.0,1,16224.0,1496.0,3,1,8
14897,50.0,1,13208.0,421.0,6,2,7
14898,35.0,0,17466.0,1798.0,6,2,7
14899,41.0,1,16391.0,1502.0,6,2,7
14900,25.0,0,14271.0,819.0,3,1,8
14901,42.0,0,24875.0,2760.0,3,1,8
14902,23.0,1,17261.0,1884.0,3,1,8
14903,36.0,1,14982.0,1043.0,3,1,8
14904,41.0,1,19596.0,2399.0,3,1,8
14905,44.0,1,13726.0,615.0,3,1,8
14906,50.0,0,23007.0,2722.0,3,1,8
14907,31.0,0,17571.0,1991.0,3,1,8
14908,18.0,1,13871.0,619.0,6,2,7
14909,61.0,1,16787.0,1713.0,3,1,8
14910,30.0,1,15975.0,1421.0,3,1,8
14911,34.0,0,15394.0,1204.0,3,1,8
14912,46.0,1,15439.0,1221.0,3,1,8
14913,31.0,1,15579.0,1435.0,12,4,5
14914,28.0,1,10420.0,26.0,3,1,8
14915,26.0,0,14447.0,878.0,3,1,8
14916,41.0,1,16748.0,1694.0,3,1,8
14917,40.0,1,18437.0,2188.0,3,1,8
14918,43.0,1,12745.0,312.0,3,1,8
14919,39.0,1,13554.0,587.0,13,4,2
14920,24.0,1,15741.0,1341.0,3,1,8
14921,41.0,0,15777.0,1360.0,3,1,8
14922,32.0,0,17484.0,1967.0,3,1,8
14923,26.0,1,17031.0,1792.0,3,1,8
14924,42.0,1,14338.0,840.0,3,1,8
14925,47.0,1,14029.0,723.0,3,1,8
14926,27.0,1,18155.0,2135.0,3,1,8
14927,42.0,1,11996.0,155.0,3,1,8
14928,47.0,0,18514.0,2210.0,3,1,8
14929,38.0,0,14375.0,858.0,3,1,8
14930,38.0,0,21790.0,2655.0,3,1,8
14931,38.0,1,11265.0,72.0,3,1,8
14932,33.0,1,11681.0,118.0,3,1,8
14933,42.0,1,16301.0,1526.0,3,1,8
14934,23.0,1,12376.0,203.0,3,1,8
14935,40.0,1,23149.0,2725.0,3,1,8
14936,38.0,1,10022.0,201.0,10,3,4
14937,31.0,0,21021.0,2594.0,3,1,8
14938,49.0,1,16164.0,1471.0,3,1,8
14939,35.0,1,13279.0,473.0,3,1,8
14940,42.0,0,17335.0,1904.0,3,1,8
14941,47.0,0,17519.0,1977.0,3,1,8
14942,31.0,1,15886.0,1399.0,3,1,8
14943,35.0,1,15819.0,1373.0,3,1,8
14944,26.0,0,17909.0,2063.0,3,1,8
14945,52.0,0,19069.0,2827.0,9,3,5
14946,32.0,0,20298.0,2960.0,6,2,5
14947,38.0,1,17181.0,1848.0,3,1,8
14948,28.0,0,12140.0,320.0,7,2,2
14949,24.0,1,19980.0,2810.0,6,2,6
14950,19.0,1,16054.0,1444.0,3,1,8
14951,38.0,0,15400.0,1207.0,3,1,8
14952,40.0,1,14435.0,873.0,3,1,8
14953,40.0,0,12609.0,280.0,3,1,8
14954,31.0,1,13807.0,640.0,3,1,8
14955,32.0,1,13626.0,647.0,6,2,6
14956,64.0,1,19090.0,2307.0,3,1,8
14957,39.0,0,19632.0,2408.0,3,1,8
14958,27.0,1,17238.0,1866.0,3,1,8
14959,27.0,1,15695.0,2642.0,10,3,4
14960,30.0,0,14464.0,884.0,3,1,8
14961,36.0,0,15340.0,1195.0,9,3,5
14962,52.0,1,14447.0,878.0,3,1,8
14963,40.0,0,13956.0,694.0,3,1,8
14964,27.0,0,16601.0,1774.0,9,3,6
14965,57.0,1,18790.0,2328.0,10,3,2
14966,34.0,1,15043.0,1060.0,3,1,8
14967,31.0,0,13793.0,634.0,3,1,8
14968,39.0,1,17349.0,1906.0,3,1,8
14969,45.0,1,16469.0,1581.0,3,1,8
14970,26.0,0,18222.0,2147.0,3,1,8
14971,39.0,1,21456.0,2992.0,6,2,6
14972,41.0,1,14458.0,1078.0,6,2,7
14973,53.0,1,15165.0,1173.0,9,3,6
14974,42.0,0,15287.0,1163.0,3,1,8
14975,41.0,0,15685.0,1320.0,3,1,8
14976,36.0,1,13494.0,532.0,3,1,8
14977,50.0,1,19748.0,2649.0,9,3,6
14978,27.0,0,18160.0,2137.0,3,1,8
14979,26.0,0,16296.0,1524.0,3,1,8
14980,35.0,1,16588.0,1625.0,3,1,8
14981,37.0,0,20521.0,2535.0,3,1,8
14982,49.0,0,20134.0,2493.0,3,1,8
14983,46.0,0,17249.0,1876.0,3,1,8
14984,33.0,1,17446.0,1951.0,3,1,8
14985,58.0,1,23999.0,2749.0,3,1,8
14986,26.0,0,15033.0,1059.0,3,1,8
14987,22.0,1,18274.0,2160.0,3,1,8
14988,40.0,0,15233.0,1144.0,3,1,8
14989,32.0,1,16808.0,1725.0,3,1,8
14990,48.0,1,12060.0,160.0,3,1,8
14991,34.0,1,13912.0,733.0,12,4,5
14992,43.0,1,12970.0,305.0,6,2,7
14993,24.0,1,13931.0,772.0,6,2,6
14994,42.0,1,19633.0,2409.0,3,1,8
14995,31.0,1,17432.0,1944.0,3,1,8
14996,61.0,1,19366.0,2356.0,3,1,8
14997,27.0,0,14885.0,1003.0,3,1,8
14998,36.0,0,15438.0,1220.0,3,1,8
14999,34.0,0,16798.0,1719.0,3,1,8
15000,45.0,1,15844.0,1384.0,3,1,8
15001,51.0,1,13624.0,572.0,3,1,8
15002,35.0,1,18403.0,2150.0,6,2,7
15003,47.0,1,17429.0,1943.0,3,1,8
15004,40.0,1,16794.0,1976.0,6,2,5
15005,42.0,0,22372.0,2694.0,3,1,8
15006,30.0,1,12539.0,252.0,3,1,8
15007,41.0,1,16755.0,1651.0,6,2,7
15008,31.0,0,16593.0,1630.0,3,1,8
15009,38.0,1,13677.0,594.0,3,1,8
15010,41.0,1,12525.0,247.0,3,1,8
15011,44.0,1,19809.0,2794.0,6,2,6
15012,24.0,0,15388.0,1201.0,3,1,8
15013,31.0,1,16150.0,1466.0,3,1,8
15014,27.0,0,13809.0,642.0,3,1,8
15015,22.0,1,16619.0,1635.0,3,1,8
15016,36.0,1,13050.0,383.0,3,1,8
15017,28.0,1,14581.0,1708.0,14,4,3
15018,26.0,0,15822.0,1374.0,3,1,8
15019,27.0,0,16165.0,1472.0,3,1,8
15020,30.0,0,17210.0,1857.0,3,1,8
15021,30.0,1,14429.0,870.0,3,1,8
15022,38.0,1,18037.0,2107.0,3,1,8
15023,29.0,1,14856.0,994.0,3,1,8
15024,48.0,0,16199.0,1563.0,9,3,6
15025,39.0,0,18452.0,2194.0,3,1,8
15026,50.0,0,20199.0,2496.0,3,1,8
15027,30.0,1,14216.0,800.0,3,1,8
15028,44.0,1,15105.0,1087.0,3,1,8
15029,39.0,0,18998.0,2298.0,6,2,7
15030,45.0,1,15490.0,1242.0,3,1,8
15031,38.0,1,9729.0,7.0,3,1,8
15032,17.0,1,13006.0,386.0,9,3,6
15033,32.0,1,13663.0,589.0,3,1,8
15034,60.0,0,18257.0,2155.0,3,1,8
15035,35.0,0,22446.0,2699.0,3,1,8
15036,36.0,0,18268.0,2158.0,3,1,8
15037,26.0,1,20874.0,2582.0,3,1,8
15038,39.0,1,15885.0,1398.0,3,1,8
15039,36.0,1,14199.0,793.0,3,1,8
15040,41.0,1,14693.0,946.0,3,1,8
15041,38.0,1,13971.0,702.0,3,1,8
15042,34.0,0,22986.0,2721.0,3,1,8
15043,27.0,1,20874.0,2582.0,3,1,8
15044,49.0,1,16803.0,1721.0,3,1,8
15045,39.0,1,19912.0,2461.0,3,1,8
15046,46.0,0,15830.0,1377.0,3,1,8
15047,38.0,0,16372.0,1553.0,3,1,8
15048,21.0,1,13507.0,535.0,3,1,8
15049,25.0,1,12012.0,802.0,13,4,4
15050,45.0,0,15863.0,1388.0,3,1,8
15051,25.0,1,20985.0,2589.0,3,1,8
15052,28.0,1,12966.0,428.0,6,2,6
15053,45.0,1,21118.0,2606.0,3,1,8
15054,44.0,0,14434.0,871.0,3,1,8
15055,39.0,0,20753.0,2564.0,3,1,8
15056,48.0,1,23011.0,2979.0,13,4,2
15057,26.0,0,17260.0,1882.0,3,1,8
15058,32.0,1,15316.0,1173.0,3,1,8
15059,39.0,0,17120.0,1833.0,3,1,8
15060,25.0,0,15072.0,1072.0,3,1,8
15061,29.0,1,13177.0,441.0,3,1,8
15062,31.0,0,15577.0,1274.0,3,1,8
15063,23.0,1,13807.0,640.0,3,1,8
15064,42.0,0,16766.0,1702.0,3,1,8
15065,53.0,1,21710.0,2649.0,3,1,8
15066,39.0,0,9835.0,661.0,7,2,4
15067,41.0,1,22723.0,2715.0,3,1,8
15068,33.0,0,13738.0,618.0,3,1,8
15069,38.0,1,12079.0,162.0,3,1,8
15070,36.0,1,14254.0,814.0,3,1,8
15071,25.0,1,16194.0,1485.0,3,1,8
15072,26.0,1,10022.0,14.0,3,1,8
15073,35.0,1,13864.0,664.0,3,1,8
15074,35.0,1,14039.0,728.0,3,1,8
15075,37.0,1,14919.0,1015.0,3,1,8
15076,30.0,1,20364.0,2519.0,3,1,8
15077,32.0,1,20854.0,2581.0,3,1,8
15078,55.0,1,15671.0,1303.0,3,1,8
15079,32.0,1,19250.0,2339.0,3,1,8
15080,48.0,0,20141.0,2999.0,9,3,5
15081,47.0,1,21786.0,2654.0,3,1,8
15082,60.0,0,17838.0,2049.0,3,1,8
15083,40.0,1,16549.0,1613.0,3,1,8
15084,60.0,1,13242.0,462.0,3,1,8
15085,49.0,1,15234.0,1146.0,3,1,8
15086,50.0,1,21234.0,2616.0,3,1,8
15087,54.0,1,17404.0,1928.0,3,1,8
15088,32.0,0,12671.0,255.0,7,2,3
15089,42.0,1,19624.0,2699.0,13,4,3
15090,29.0,0,16852.0,1740.0,3,1,8
15091,39.0,1,20806.0,2573.0,3,1,8
15092,40.0,1,14657.0,936.0,3,1,8
15093,38.0,1,12707.0,304.0,3,1,8
15094,24.0,1,12731.0,1904.0,10,3,4
15095,36.0,1,16114.0,1458.0,3,1,8
15096,39.0,0,18071.0,2112.0,3,1,8
15097,37.0,1,14946.0,1027.0,3,1,8
15098,24.0,1,20822.0,2578.0,3,1,8
15099,38.0,1,17265.0,1885.0,3,1,8
